"","Assemblage","Taxonomic Diversity","Taxonomic Observed","Taxonomic Estimator","s.e.","LCL","UCL"
"1468","7040612640","Species richness",180,190.888566331602,NA,NA,NA
"1469","7040612640","Shannon diversity",42.1677547117977,42.2911485079097,NA,NA,NA
"1470","7040612640","Simpson diversity",23.5737707183315,23.589545372139,NA,NA,NA
"1471","7040612840","Species richness",95,118.329542042042,NA,NA,NA
"1472","7040612840","Shannon diversity",44.3563920470007,48.4555338530283,NA,NA,NA
"1473","7040612840","Simpson diversity",27.9959100204499,29.0573857598301,NA,NA,NA
"1474","7040632220","Species richness",37,44.1189679885332,NA,NA,NA
"1475","7040632220","Shannon diversity",19.3157265935596,20.9314808551551,NA,NA,NA
"1476","7040632220","Simpson diversity",14.0236862745098,14.664581961817,NA,NA,NA
"1477","7040686450","Species richness",214,232.224495222268,NA,NA,NA
"1478","7040686450","Shannon diversity",29.4362193208443,29.5365607811181,NA,NA,NA
"1479","7040686450","Simpson diversity",14.5674644206973,14.5729407628007,NA,NA,NA
"1480","7040686540","Species richness",112,119.67894540015,NA,NA,NA
"1481","7040686540","Shannon diversity",56.620317332316,57.969097540166,NA,NA,NA
"1482","7040686540","Simpson diversity",38.8483722345373,39.4063468260357,NA,NA,NA
"1483","7040707710","Species richness",72,84.4938393297191,NA,NA,NA
"1484","7040707710","Shannon diversity",24.1457582630785,24.6916049815499,NA,NA,NA
"1485","7040707710","Simpson diversity",15.6233885505019,15.7368630390553,NA,NA,NA
"1486","7040707810","Species richness",108,129.12243597524,NA,NA,NA
"1487","7040707810","Shannon diversity",38.6373098566456,38.9474179485291,NA,NA,NA
"1488","7040707810","Simpson diversity",25.151896717376,25.2258530413943,NA,NA,NA
"1489","7040741760","Species richness",123,150.559161923217,NA,NA,NA
"1490","7040741760","Shannon diversity",40.2849730460901,40.6700368955193,NA,NA,NA
"1491","7040741760","Simpson diversity",24.9029946178333,24.9753037932389,NA,NA,NA
"1492","7040741770","Species richness",56,105.864864864865,NA,NA,NA
"1493","7040741770","Shannon diversity",32.9916562986354,37.8195235202619,NA,NA,NA
"1494","7040741770","Simpson diversity",24.2816601631784,25.9168564920272,NA,NA,NA
"1495","8040000810","Species richness",27,31.9418604651163,NA,NA,NA
"1496","8040000810","Shannon diversity",17.4334342115824,21.4575108647425,NA,NA,NA
"1497","8040000810","Simpson diversity",12.0849673202614,13.8973384030419,NA,NA,NA
"1498","8040000820","Species richness",56,72.6343669250646,NA,NA,NA
"1499","8040000820","Shannon diversity",36.8750622895276,39.6306229870707,NA,NA,NA
"1500","8040000820","Simpson diversity",28.840554592721,30.4887563102341,NA,NA,NA
"1501","8040002260","Species richness",45,53.2903780068729,NA,NA,NA
"1502","8040002260","Shannon diversity",34.7279640734033,40.2772744103508,NA,NA,NA
"1503","8040002260","Simpson diversity",28.8177641653905,33.6708633093525,NA,NA,NA
"1504","8040002270","Species richness",37,136.438202247191,NA,NA,NA
"1505","8040002270","Shannon diversity",16.4240508671638,21.7119956736797,NA,NA,NA
"1506","8040002270","Simpson diversity",9.83975155279503,10.3570019723866,NA,NA,NA
"1507","8040007180","Species richness",10,16.0344827586207,NA,NA,NA
"1508","8040007180","Shannon diversity",6.96985128952287,9.31274198404779,NA,NA,NA
"1509","8040007180","Simpson diversity",5.4258064516129,6.44444444444445,NA,NA,NA
"1510","8040007190","Species richness",18,30.1564885496183,NA,NA,NA
"1511","8040007190","Shannon diversity",9.6753747443802,10.8631373991765,NA,NA,NA
"1512","8040007190","Simpson diversity",7.38107526881721,7.76207839562444,NA,NA,NA
"1513","8040008390","Species richness",37,45.0744479495268,NA,NA,NA
"1514","8040008390","Shannon diversity",20.276245968561,21.8819514187455,NA,NA,NA
"1515","8040008390","Simpson diversity",14.3248752672844,14.9555091071962,NA,NA,NA
"1516","8040009560","Species richness",23,33.4761904761905,NA,NA,NA
"1517","8040009560","Shannon diversity",20.0719315001512,27.5562861875133,NA,NA,NA
"1518","8040009560","Simpson diversity",18.2325581395349,26.551724137931,NA,NA,NA
"1519","8040141480","Species richness",25,32.8961038961039,NA,NA,NA
"1520","8040141480","Shannon diversity",20.2035556732242,25.4481011278809,NA,NA,NA
"1521","8040141480","Simpson diversity",17.2857142857143,22,NA,NA,NA
"1522","8040176200","Species richness",82,150.33279109589,NA,NA,NA
"1523","8040176200","Shannon diversity",39.3535590020048,44.8758036412667,NA,NA,NA
"1524","8040176200","Simpson diversity",27.6158704453441,28.9369369369369,NA,NA,NA
"1525","8040183760","Species richness",16,31.6521739130435,NA,NA,NA
"1526","8040183760","Shannon diversity",11.3775991212864,15.9779475990269,NA,NA,NA
"1527","8040183760","Simpson diversity",8.96610169491525,10.8947368421053,NA,NA,NA
"1528","8040219290","Species richness",22,26.0341365461847,NA,NA,NA
"1529","8040219290","Shannon diversity",14.4828664697755,17.196088044581,NA,NA,NA
"1530","8040219290","Simpson diversity",10.5821812596006,11.9823943661972,NA,NA,NA
"1531","8040252760","Species richness",30,42.1344339622642,NA,NA,NA
"1532","8040252760","Shannon diversity",18.0417642126504,22.5343065670019,NA,NA,NA
"1533","8040252760","Simpson diversity",12.9447004608295,14.6062992125985,NA,NA,NA
"1534","8040307300","Species richness",69,125.109788359788,NA,NA,NA
"1535","8040307300","Shannon diversity",47.885853834169,61.2520106771393,NA,NA,NA
"1536","8040307300","Simpson diversity",36.122866894198,42,NA,NA,NA
